DMA_NAME,DMA,Date,HYQ_PI_PATIENTS,NUM_PATIENTS_COVERAGE,P_RXNT_IMPRESSION,P_MEDSCAPE_IMPRESSION,P_SERMO_IMPRESSION,P_HCP_PS_IMPRESSIONS,P_DTC_PS_IMPRESSIONS,P_HCP_PLD_IMPRESSIONS,P_RTE,P_HQ_EMAILS_DTC,P_HQ_EMAILS_HCP,P_LUNCH_LEARN_PDES,P_F2F_PDES,P_PHONE_PDES,P_OTHER_PDES,P_TOTAL_PDES,P_FB_2,P_DSE_2
Indianapolis,527_1,12/1/2024,17,85,448,7,12,343,528,8239,0,3,0,0,0,1,0,1,15785.9628,1217.909418
Indianapolis,527_1,1/1/2025,18,87,422,0,18,1108,1171,7809,0,1,0,0,1,0,1,2,21289.79652,31.21561645
Indianapolis,527_1,2/1/2025,17,83,449,0,0,357,609,0,0,0,0,0,0,0,0,0,12987.99135,155.3198304
Miami/Fort Lauderdale,528_1,1/1/2023,26,686,0,0,0,591,433,0,0,0,0,0,16,4,29.5,49.5,69890.34,0
Miami/Fort Lauderdale,528_1,2/1/2023,24,705,0,0,0,669,381,0,0,0,0,0,1,0,1.5,2.5,51030.93766,0
Miami/Fort Lauderdale,528_1,3/1/2023,28,695,0,0,0,698,368,0,0,0,0,0,2.5,0,1,3.5,53213.73284,0
Miami/Fort Lauderdale,528_1,4/1/2023,26,673,0,0,0,369,448,0,0,0,0,0,4.5,0,3.5,8,37969.08679,0
Miami/Fort Lauderdale,528_1,5/1/2023,29,680,0,0,0,533,426,0,51,0,0,0,4,7,2,13,29405.78662,0
Miami/Fort Lauderdale,528_1,6/1/2023,27,685,0,0,0,498,417,0,0,0,0,0,1,0,1,2,24906.82455,0
Miami/Fort Lauderdale,528_1,7/1/2023,29,647,0,0,0,397,518,0,0,0,0,3.5,2.5,1,0,7,38534.70691,0
Miami/Fort Lauderdale,528_1,8/1/2023,26,659,0,4,0,483,386,0,0,0,0,1,25,1,0,27,32331.11719,0
Miami/Fort Lauderdale,528_1,9/1/2023,30,650,0,13,0,576,474,0,1,0,0,2.5,55,0,0,57.5,35781.86884,0
Miami/Fort Lauderdale,528_1,10/1/2023,26,623,2513,4,0,374,360,2440,0,0,0,0,52,1,0,53,19715.38773,0
Miami/Fort Lauderdale,528_1,11/1/2023,26,634,2624,0,0,429,446,2078,0,0,0,0,70.5,0,0,70.5,13581.02872,0
Miami/Fort Lauderdale,528_1,12/1/2023,27,523,2266,14,0,514,406,1950,0,0,0,0,48,0,0,48,19826.95227,0
Miami/Fort Lauderdale,528_1,1/1/2024,29,520,2620,660,0,611,588,2249,5,0,163,0,109,0,0,109,31366.645,1960.387337
Miami/Fort Lauderdale,528_1,2/1/2024,32,472,2823,980,0,451,601,2379,0,0,19,0,114.5,0,0,114.5,26950.38453,4045.853795
Miami/Fort Lauderdale,528_1,3/1/2024,30,446,2713,799,0,344,439,2183,0,0,0,0,118.5,0,0,118.5,22853.6817,4680.068529
Miami/Fort Lauderdale,528_1,4/1/2024,33,461,1801,0,0,89,169,4032,0,0,0,0,82.5,0,0,82.5,16355.38123,6034.598603
Miami/Fort Lauderdale,528_1,5/1/2024,31,450,1732,0,0,379,449,4175,1,0,0,0,66.5,0,0,66.5,13772.20033,5734.266148
Miami/Fort Lauderdale,528_1,6/1/2024,31,390,2091,0,0,617,604,5746,1,2,0,0,36.5,0,0,36.5,12422.96202,4949.562447
Miami/Fort Lauderdale,528_1,7/1/2024,33,168,2107,0,0,272,280,6674,0,5,0,0,38,0,0.5,38.5,7892.592719,3004.357072
Miami/Fort Lauderdale,528_1,8/1/2024,27,170,2364,0,0,394,291,7376,0,0,0,0,42.5,0.5,0,43,8707.196184,2818.179293
Miami/Fort Lauderdale,528_1,9/1/2024,32,167,2230,1,0,360,286,7350,0,0,0,0,35,0,0,35,7168.00935,1901.241116
Miami/Fort Lauderdale,528_1,10/1/2024,36,195,2223,19,0,311,362,8726,0,6,46,0,39,0,0,39,17730.55355,4365.715009
Miami/Fort Lauderdale,528_1,11/1/2024,35,188,2780,35,5,208,113,8360,2,2,0,0,27.5,0,0,27.5,20622.5729,4081.243125
Miami/Fort Lauderdale,528_1,12/1/2024,36,176,2412,27,80,200,193,9075,0,3,0,0,19.5,0,0,19.5,19757.17055,1524.293728
Miami/Fort Lauderdale,528_1,1/1/2025,28,180,3005,0,90,254,252,10076,0,6,0,0,42.5,0,0,42.5,27667.23201,40.56636717
Miami/Fort Lauderdale,528_1,2/1/2025,32,181,2922,0,64,180,242,0,0,0,0,0,47,0,0,47,31281.32475,374.084793
Louisville,529_1,1/1/2023,6,315,0,0,0,287,229,0,0,0,0,0,0,8,8.5,16.5,35218.17913,0
Louisville,529_1,2/1/2023,7,296,0,0,0,310,191,0,0,0,0,0,0,18,3,21,24349.0474,0
Louisville,529_1,3/1/2023,8,308,0,0,0,286,184,0,0,0,0,0,0.5,13.5,0.5,14.5,23461.96476,0
Louisville,529_1,4/1/2023,7,293,0,0,0,124,181,0,0,0,0,0,1,17,2.5,20.5,14174.50609,0
Louisville,529_1,5/1/2023,8,284,0,0,0,225,180,0,0,0,0,0,1,4,10,15,12418.50217,0
Louisville,529_1,6/1/2023,8,233,0,0,0,229,197,0,0,0,0,0,0.5,9.5,3.5,13.5,11595.96422,0
Louisville,529_1,7/1/2023,6,232,0,0,0,179,191,0,0,0,1,0,15.5,4.5,0,20,15624.45493,0
Louisville,529_1,8/1/2023,8,221,0,1,0,185,160,0,0,0,4,0,6,16.5,1,23.5,12962.07448,0
Louisville,529_1,9/1/2023,8,233,0,3,0,182,157,0,0,0,1,0,3.5,14,0,17.5,11545.79587,0
Louisville,529_1,10/1/2023,6,187,450,1,0,146,158,1647,0,0,0,0,10,14.5,0,24.5,8321.272417,0
Louisville,529_1,11/1/2023,8,178,622,0,0,170,164,1719,0,0,0,0,1,4.5,0,5.5,6514.120823,0
Louisville,529_1,12/1/2023,9,171,864,4,0,215,165,1678,0,0,0,0,2.5,12.5,0,15,11264.78881,0
Louisville,529_1,1/1/2024,7,180,682,130,0,473,208,1767,1,0,95,0,9,14.5,0,23.5,15271.38209,954.4477602
Louisville,529_1,2/1/2024,9,168,648,115,0,225,314,1629,0,0,14,0,5.5,16,0,21.5,10942.90396,1642.773945
Louisville,529_1,3/1/2024,11,167,663,116,0,144,218,1545,0,0,0,0,4,12.5,0,16.5,9475.916801,1940.516219
Louisville,529_1,4/1/2024,10,166,476,0,0,35,94,2781,0,0,0,0,8.5,8,0,16.5,4805.733678,1773.157919
Louisville,529_1,5/1/2024,8,164,810,0,0,184,254,2633,0,0,0,0,6.5,16.5,0,23,6713.947662,2795.454747
Louisville,529_1,6/1/2024,10,155,938,0,0,218,222,2960,0,2,0,0,8,2.5,0,10.5,5950.955317,2370.982452
Louisville,529_1,7/1/2024,11,75,1184,0,0,206,238,3488,0,5,0,0,0.5,18,0,18.5,4328.332333,1647.602546
Louisville,529_1,8/1/2024,11,75,764,0,0,268,250,3654,0,0,0,0,4.5,7.5,1,13,4122.659027,1334.343692
Louisville,529_1,9/1/2024,11,80,605,0,0,281,307,3497,0,0,0,0,11,10.5,9,30.5,3287.177458,871.8901767
Louisville,529_1,10/1/2024,13,79,419,1,0,619,526,3861,0,0,33,0,14.5,6,0,20.5,8277.695353,2038.179956
Louisville,529_1,11/1/2024,11,83,551,1,0,510,281,4035,0,0,0,0,6,13.5,0,19.5,9641.675827,1908.104453
Louisville,529_1,12/1/2024,12,74,433,2,6,211,357,4724,0,0,0,0,0.5,6,0,6.5,9446.860615,728.8386943
Louisville,529_1,1/1/2025,12,70,548,0,4,647,773,5064,1,0,0,0,6,0,0,6,14226.89793,20.85982309
Louisville,529_1,2/1/2025,11,62,516,0,0,204,314,0,0,0,0,0,0,0,0,0,9490.871419,113.4987312
Tallahassee/Thomasville,530_1,1/1/2023,1,171,0,0,0,86,69,0,0,0,0,0,0,0,3,3,10579.10419,0
Tallahassee/Thomasville,530_1,2/1/2023,1,165,0,0,0,86,61,0,0,0,0,0,0,0,1.5,1.5,7144.331275,0
Tallahassee/Thomasville,530_1,3/1/2023,1,166,0,0,0,99,58,0,1,0,0,0,0,0,0,0,7837.294614,0
Tallahassee/Thomasville,530_1,4/1/2023,1,166,0,0,0,57,68,0,0,0,0,0,0,0,2.5,2.5,5809.223807,0
Tallahassee/Thomasville,530_1,5/1/2023,2,165,0,0,0,97,66,0,0,0,0,0,0,0,3,3,4998.063836,0
Tallahassee/Thomasville,530_1,6/1/2023,2,154,0,0,0,93,70,0,0,0,0,1,7,0,1,9,4436.953446,0
Tallahassee/Thomasville,530_1,7/1/2023,2,145,0,0,0,59,79,0,0,0,0,0,2.5,0,0,2.5,5811.791861,0
Tallahassee/Thomasville,530_1,8/1/2023,2,142,0,0,0,72,61,0,0,0,0,0,4,0,0,4,4925.5883,0
Tallahassee/Thomasville,530_1,9/1/2023,2,143,0,1,0,92,56,0,0,0,0,0,0,0,0,0,5015.520655,0
Tallahassee/Thomasville,530_1,10/1/2023,2,142,16,0,0,51,53,420,0,0,0,0,0,0,0,0,1870.727355,0
Tallahassee/Thomasville,530_1,11/1/2023,2,146,16,0,0,61,64,411,0,0,0,0,0,0,0,0,1344.222316,0
Tallahassee/Thomasville,530_1,12/1/2023,2,135,8,3,0,77,32,421,0,0,0,0,0.5,0,0,0.5,2082.792462,0
Tallahassee/Thomasville,530_1,1/1/2024,2,128,67,148,0,84,69,461,0,0,15,0,10,1,0,11,3841.742618,240.1054872
Tallahassee/Thomasville,530_1,2/1/2024,1,118,33,55,0,101,80,376,0,0,0,0,2.5,0,0,2.5,2396.663176,359.7925957
Tallahassee/Thomasville,530_1,3/1/2024,1,116,44,11,0,43,71,339,0,0,0,0,0,0,0,0,1792.168926,367.0075351
Tallahassee/Thomasville,530_1,4/1/2024,1,115,37,0,0,11,43,546,0,0,0,0,2,0,0,2,722.8458921,266.7063976
Tallahassee/Thomasville,530_1,5/1/2024,1,116,18,0,0,49,62,398,0,0,0,0,5,1,0,6,693.9897824,288.9532551
Tallahassee/Thomasville,530_1,6/1/2024,1,104,6,0,0,76,72,696,0,0,0,0,0,0,0,0,1165.509682,464.3629226
Tallahassee/Thomasville,530_1,7/1/2024,1,74,6,0,0,36,57,973,0,0,0,0,1,0,0,1,906.0676156,344.8994197
Tallahassee/Thomasville,530_1,8/1/2024,1,72,15,0,0,56,41,1185,0,0,0,0,6,0,0,6,1083.283784,350.6166466
Tallahassee/Thomasville,530_1,9/1/2024,1,74,16,0,0,65,45,1221,0,0,0,0,4.5,0,0,4.5,944.0997942,250.4128076
Tallahassee/Thomasville,530_1,10/1/2024,1,77,35,2,0,99,78,1215,0,0,3,0,2.5,0,0,2.5,2171.397645,534.6535441
Tallahassee/Thomasville,530_1,11/1/2024,1,75,96,0,0,69,36,1172,0,0,0,0,1.5,0,0,1.5,2461.513744,487.1378606
Tallahassee/Thomasville,530_1,12/1/2024,1,78,272,1,0,34,54,1367,0,0,0,0,0.5,0,0,0.5,2847.405397,219.6813647
Tallahassee/Thomasville,530_1,1/1/2025,1,66,326,0,0,53,70,1302,0,0,0,0,2.5,0,0,2.5,3540.548364,5.191237955
Tallahassee/Thomasville,530_1,2/1/2025,1,62,334,0,0,26,42,0,0,0,0,0,5,0,0,5,3689.874574,44.12619917
Tri-Cities-Tn-Va,531_1,1/1/2023,6,261,0,0,0,109,68,0,0,0,0,0,19,0.5,0,19.5,12080.65446,0
Tri-Cities-Tn-Va,531_1,2/1/2023,7,254,0,0,0,113,82,0,0,0,0,0,9,0.5,2.5,12,9477.174138,0
Tri-Cities-Tn-Va,531_1,3/1/2023,9,259,0,0,0,127,63,0,0,0,0,0,15.5,0,0,15.5,9484.624056,0
Tri-Cities-Tn-Va,531_1,4/1/2023,8,260,0,0,0,62,74,0,0,0,0,0,17,0,0,17,6320.435502,0
Tri-Cities-Tn-Va,531_1,5/1/2023,8,261,0,0,0,98,80,0,0,0,0,0,20,2,0,22,5458.008361,0
Tri-Cities-Tn-Va,531_1,6/1/2023,6,259,0,0,0,84,69,0,0,0,0,0,10,2.5,0,12.5,4164.747712,0
Tri-Cities-Tn-Va,531_1,7/1/2023,6,254,0,0,0,71,90,0,0,0,0,0,22.5,0,0,22.5,6780.42384,0
Tri-Cities-Tn-Va,531_1,8/1/2023,5,256,0,0,0,57,80,0,0,0,0,0,24.5,0,0,24.5,5073.726297,0
Tri-Cities-Tn-Va,531_1,9/1/2023,4,262,0,0,0,71,67,0,0,0,0,0,9,2,1,12,4645.24732,0
Tri-Cities-Tn-Va,531_1,10/1/2023,6,225,1022,0,0,81,67,496,0,0,0,0,15,0,0,15,5771.540319,0
Tri-Cities-Tn-Va,531_1,11/1/2023,6,226,1384,0,0,120,88,418,0,0,0,0,15.5,0,0,15.5,4894.722563,0
Tri-Cities-Tn-Va,531_1,12/1/2023,5,214,915,1,0,100,78,360,0,0,0,0,12.5,0,0,12.5,5597.745359,0
Tri-Cities-Tn-Va,531_1,1/1/2024,6,197,1406,69,0,113,106,442,0,0,38,0,14.5,0,0,14.5,9895.673521,618.4707693
Tri-Cities-Tn-Va,531_1,2/1/2024,8,175,1385,22,0,129,167,379,0,0,6,0,17.5,0,0,17.5,7758.500331,1164.723938
Tri-Cities-Tn-Va,531_1,3/1/2024,8,181,1067,77,0,69,121,436,0,0,0,0,16,0,0,16,6244.368108,1278.746727
Tri-Cities-Tn-Va,531_1,4/1/2024,7,182,175,0,0,10,57,583,0,0,0,0,12,0,0,12,1922.293471,709.2631672
Tri-Cities-Tn-Va,531_1,5/1/2024,8,189,125,0,0,114,125,557,0,0,0,0,12,0,0,12,1958.234734,815.3409678
Tri-Cities-Tn-Va,531_1,6/1/2024,9,171,169,0,0,116,138,779,0,2,0,0,4.5,0,0,4.5,1650.910184,657.7564221
Tri-Cities-Tn-Va,531_1,7/1/2024,11,98,182,0,0,137,322,1081,0,4,0,0,14,0,0,14,1458.836478,555.3138046
Tri-Cities-Tn-Va,531_1,8/1/2024,13,108,162,0,0,150,140,1338,0,0,0,0,16.5,0,0,16.5,1495.048553,483.8888185
Tri-Cities-Tn-Va,531_1,9/1/2024,9,106,167,0,0,149,102,1137,0,0,0,0,5.5,0,0,5.5,1089.885063,289.0808581
Tri-Cities-Tn-Va,531_1,10/1/2024,8,111,176,1,0,250,210,1386,0,0,8,0,9.5,0,0,9.5,3079.684789,758.2970308
Tri-Cities-Tn-Va,531_1,11/1/2024,8,114,186,0,0,242,98,1439,0,0,0,0,4.5,1,0,5.5,3522.85106,697.1783656
Tri-Cities-Tn-Va,531_1,12/1/2024,9,107,180,6,4,101,128,1689,0,0,0,0,6.5,0,0,6.5,3473.570936,267.9909241
Tri-Cities-Tn-Va,531_1,1/1/2025,8,88,193,0,0,263,287,1706,0,0,0,0,3,0,0,3,4951.914873,7.26061779
Tri-Cities-Tn-Va,531_1,2/1/2025,11,77,216,0,0,85,155,0,0,0,0,0,0,0,0,0,4185.529369,50.05359907
Albany/Schenectady/Troy,532_1,1/1/2023,5,382,0,0,0,245,171,0,0,0,0,0,7.5,0,0,7.5,28392.95061,0
Albany/Schenectady/Troy,532_1,2/1/2023,6,389,0,0,0,220,144,0,0,0,0,0,16.5,0,1,17.5,17690.72506,0
Albany/Schenectady/Troy,532_1,3/1/2023,6,386,0,0,0,254,171,0,0,0,0,0,5,0,0,5,21215.60644,0
Albany/Schenectady/Troy,532_1,4/1/2023,5,376,0,0,0,133,184,0,0,0,0,0,7,0,0,7,14732.19157,0
Albany/Schenectady/Troy,532_1,5/1/2023,6,372,0,0,0,207,186,0,0,0,0,0,7,0,0,7,12050.54655,0
Albany/Schenectady/Troy,532_1,6/1/2023,5,350,0,0,0,227,204,0,0,0,0,0,10,0,0,10,11732.06709,0
Albany/Schenectady/Troy,532_1,7/1/2023,5,330,0,0,0,112,160,0,0,0,0,0,3.5,0,0,3.5,11455.12599,0
Albany/Schenectady/Troy,532_1,8/1/2023,4,331,0,2,0,133,157,0,0,0,0,0,24.5,0,0,24.5,10814.07356,0
Albany/Schenectady/Troy,532_1,9/1/2023,5,315,0,1,0,151,147,0,0,0,0,0,14,0,0,14,10064.70253,0
Albany/Schenectady/Troy,532_1,10/1/2023,5,280,868,0,0,117,145,1143,0,0,0,0,5.5,0,0,5.5,7874.376437,0
Albany/Schenectady/Troy,532_1,11/1/2023,5,283,1074,0,0,137,161,1093,0,0,0,0,8.5,0,0,8.5,6002.731899,0
Albany/Schenectady/Troy,532_1,12/1/2023,5,248,959,3,0,155,125,1096,0,0,0,0,19.5,0,0,19.5,9001.051342,0
Albany/Schenectady/Troy,532_1,1/1/2024,4,261,782,138,0,270,139,1120,0,0,36,0,18,0,0,18,11311.29195,706.9456585
Albany/Schenectady/Troy,532_1,2/1/2024,5,220,741,92,0,174,246,1045,2,0,0,0.5,12.5,0,0,13,8538.809273,1281.865713
Albany/Schenectady/Troy,532_1,3/1/2024,5,220,905,114,0,111,143,1052,0,0,0,0,23,1,0,24,8202.347939,1679.709684
Albany/Schenectady/Troy,532_1,4/1/2024,5,224,505,0,0,36,93,1826,0,0,0,1,14,0,0,15,5036.09116,1858.152265
Albany/Schenectady/Troy,532_1,5/1/2024,5,219,426,0,0,135,198,1853,0,0,0,1.5,30,0,0,31.5,4083.242208,1700.120315
Albany/Schenectady/Troy,532_1,6/1/2024,5,212,530,0,0,197,222,2491,0,2,0,0,11,0,3,14,4719.628618,1880.396682
Albany/Schenectady/Troy,532_1,7/1/2024,5,145,603,0,0,127,200,2687,0,5,0,0,19,0,0,19,3061.359052,1165.32248
Albany/Schenectady/Troy,532_1,8/1/2024,4,145,637,0,0,201,215,2933,0,0,0,0,20.5,0.5,0,21,3329.197504,1077.53119
Albany/Schenectady/Troy,532_1,9/1/2024,5,142,686,0,0,202,190,3168,0,0,0,0,17.5,0,0,17.5,2975.98198,789.3487612
Albany/Schenectady/Troy,532_1,10/1/2024,5,151,539,2,0,349,315,3417,0,0,8,0,11.5,0.5,0,12,7020.650208,1728.663344
Albany/Schenectady/Troy,532_1,11/1/2024,4,143,541,2,0,387,188,3540,8,0,0,0,16.5,0,0,16.5,8350.860172,1652.649785
Albany/Schenectady/Troy,532_1,12/1/2024,4,136,523,2,2,140,270,4228,0,0,0,0,7.5,0,0,7.5,8510.907914,656.628616
Albany/Schenectady/Troy,532_1,1/1/2025,4,137,611,0,0,485,656,4043,0,0,0,0,12,0.5,0,12.5,11717.57725,17.1805962
Albany/Schenectady/Troy,532_1,2/1/2025,4,119,499,0,0,122,332,0,0,0,0,0,4.5,0.5,0,5,8747.389227,104.6076314
Hartford/New Haven,533_1,1/1/2023,21,305,0,0,0,531,440,0,0,0,0,0,64.5,0,1,65.5,66272.96888,0
Hartford/New Haven,533_1,2/1/2023,20,306,0,0,0,564,411,0,0,0,0,0,42.5,0,0,42.5,47385.87071,0
Hartford/New Haven,533_1,3/1/2023,20,317,0,0,0,616,434,0,0,0,0,0,53.5,0,1,54.5,52415.02768,0
Hartford/New Haven,533_1,4/1/2023,20,336,0,0,0,265,402,0,0,0,0,0,20,1,0,21,30998.01824,0
Hartford/New Haven,533_1,5/1/2023,20,328,0,0,0,436,399,0,0,0,0,0,52,0,0,52,25603.57854,0
Hartford/New Haven,533_1,6/1/2023,20,284,0,0,0,417,411,0,0,0,0,0,2.5,0,0,2.5,22538.63469,0
Hartford/New Haven,533_1,7/1/2023,18,283,0,0,0,293,442,0,0,0,0,0,0.5,0,0,0.5,30954.10884,0
Hartford/New Haven,533_1,8/1/2023,19,280,0,7,0,321,343,0,0,0,0,0,6,0,0,6,24850.14849,0
Hartford/New Haven,533_1,9/1/2023,19,279,0,3,0,386,388,0,0,0,0,0,7,0,0.5,7.5,26154.76207,0
Hartford/New Haven,533_1,10/1/2023,20,280,3804,0,0,295,358,1,1,0,0,0,15,1,0,16,15443.89361,0
Hartford/New Haven,533_1,11/1/2023,19,271,4636,0,0,266,342,0,0,0,0,1,11,0,0,12,12770.112,0
Hartford/New Haven,533_1,12/1/2023,19,210,4055,3,0,321,318,7,0,0,0,0,7.5,0,0,7.5,18109.8997,0
Hartford/New Haven,533_1,1/1/2024,19,208,3348,356,0,487,441,34,0,0,117,5,9.5,2.5,0.5,17.5,21771.39211,1360.692589
Hartford/New Haven,533_1,2/1/2024,21,192,2993,232,0,256,477,29,0,0,10,5.5,37,3,0,45.5,14851.88018,2229.598458
Hartford/New Haven,533_1,3/1/2024,18,194,3149,247,0,174,259,54,0,0,0,6.5,55.5,1,3,66,13698.80303,2805.295785
Hartford/New Haven,533_1,4/1/2024,21,206,1761,0,0,42,113,0,0,0,0,8.5,49.5,7.5,0,65.5,15219.48054,5615.48855
Hartford/New Haven,533_1,5/1/2024,20,206,1573,0,0,245,393,0,0,0,0,7.5,31,1,0.5,40,11894.66209,4952.524397
Hartford/New Haven,533_1,6/1/2024,18,204,2029,0,0,288,340,0,0,0,0,1,9,0.5,0,10.5,3643.246146,1451.543865
Hartford/New Haven,533_1,7/1/2024,17,120,2032,0,0,204,231,0,0,0,0,2,28.5,0,0,30.5,2085.138813,793.7190938
Hartford/New Haven,533_1,8/1/2024,17,119,2244,0,0,184,145,0,0,0,0,0,32.5,1,1.5,35,2149.027892,695.5563855
Hartford/New Haven,533_1,9/1/2024,18,109,2109,0,0,175,219,1,0,0,0,0.5,10,1.5,0,12,1755.030353,465.5038385
Hartford/New Haven,533_1,10/1/2024,19,108,1636,10,0,317,277,0,0,0,37,8,19.5,0.5,0,28,3452.704217,850.1439386
Hartford/New Haven,533_1,11/1/2024,19,98,1803,8,3,193,83,4,0,0,0,0,19.5,1,2.5,23,3754.122199,742.947327
Hartford/New Haven,533_1,12/1/2024,17,97,1891,13,0,125,161,2,0,0,0,0,26.5,0,4,30.5,3611.986476,278.6698793
Hartford/New Haven,533_1,1/1/2025,18,85,1996,0,12,154,328,0,0,0,0,0,31.5,0,7.5,39,5034.817489,7.382171618
Hartford/New Haven,533_1,2/1/2025,18,81,1703,0,4,140,222,0,0,0,0,0,10.5,0,25,35.5,18990.92163,227.1072291
Orlando/Daytona Beach/Melbourne,534_1,1/1/2023,19,711,0,0,0,673,535,0,0,0,0,0,35.5,7.5,3.5,46.5,82448.76044,0
Orlando/Daytona Beach/Melbourne,534_1,2/1/2023,19,724,0,0,0,824,466,0,0,0,0,0,30.5,2,13,45.5,62695.15199,0
Orlando/Daytona Beach/Melbourne,534_1,3/1/2023,19,716,0,0,0,746,453,0,0,0,0,0,21.5,7.5,25,54,59852.96969,0
Orlando/Daytona Beach/Melbourne,534_1,4/1/2023,18,705,0,0,0,474,609,0,0,0,0,0,13,0.5,28,41.5,50331.11505,0
Orlando/Daytona Beach/Melbourne,534_1,5/1/2023,20,699,0,0,0,662,567,0,1,0,0,0,21,4,17,42,37684.78807,0
Orlando/Daytona Beach/Melbourne,534_1,6/1/2023,19,682,0,0,0,689,535,0,2,0,0,0.5,19.5,2,13.5,35.5,33317.9817,0
Orlando/Daytona Beach/Melbourne,534_1,7/1/2023,18,659,0,1,0,454,521,0,0,0,0,5.5,32,5,7.5,50,41103.68736,0
Orlando/Daytona Beach/Melbourne,534_1,8/1/2023,20,679,0,7,0,468,530,0,0,0,0,0,39,4,0,43,37219.671,0
Orlando/Daytona Beach/Melbourne,534_1,9/1/2023,21,702,0,9,0,527,514,0,0,0,0,0,50.5,0.5,0,51,35344.27308,0
Orlando/Daytona Beach/Melbourne,534_1,10/1/2023,21,645,2290,3,0,467,415,2708,0,0,0,0,44,1,0,45,20380.53522,0
Orlando/Daytona Beach/Melbourne,534_1,11/1/2023,23,641,2711,0,0,586,571,2690,0,0,0,0,30,2.5,0,32.5,15969.94555,0
Orlando/Daytona Beach/Melbourne,534_1,12/1/2023,22,584,2134,8,0,567,426,2487,0,0,0,0,22.5,1.5,0,24,21644.10207,0
Orlando/Daytona Beach/Melbourne,534_1,1/1/2024,21,575,2936,692,0,829,678,3029,0,0,127,1,32.5,5,0,38.5,37739.20385,2358.666582
Orlando/Daytona Beach/Melbourne,534_1,2/1/2024,20,563,2404,481,0,629,919,2672,0,0,13,2,44,1.5,0,47.5,26448.75735,3970.548367
Orlando/Daytona Beach/Melbourne,534_1,3/1/2024,22,577,2644,598,0,423,811,2646,0,0,0,1.5,47.5,7,0,56,25125.64388,5145.330049
Orlando/Daytona Beach/Melbourne,534_1,4/1/2024,23,582,1789,0,0,119,307,4563,0,0,0,0,36.5,1.5,0,38,17602.48897,6494.740408
Orlando/Daytona Beach/Melbourne,534_1,5/1/2024,23,562,1824,0,0,529,699,4471,0,0,0,0,47,2,0,49,16419.04509,6836.320425
Orlando/Daytona Beach/Melbourne,534_1,6/1/2024,24,504,2373,0,0,738,781,6561,1,2,0,0,32.5,5.5,0,38,14335.76909,5711.663949
Orlando/Daytona Beach/Melbourne,534_1,7/1/2024,22,239,2529,0,0,357,428,8437,3,5,0,0,40.5,7.5,0,48,9936.316129,3782.311174
Orlando/Daytona Beach/Melbourne,534_1,8/1/2024,25,241,1786,0,0,483,375,10059,5,0,0,0.5,56.5,3.5,0,60.5,10609.83339,3433.988636
Orlando/Daytona Beach/Melbourne,534_1,9/1/2024,23,241,1644,0,0,398,388,9597,0,7,0,3.5,43.5,0,0,47,8434.518873,2237.169805
Orlando/Daytona Beach/Melbourne,534_1,10/1/2024,23,264,1156,7,0,428,459,11056,1,0,30,1.5,36.5,3.5,0,41.5,19918.63092,4904.475529
Orlando/Daytona Beach/Melbourne,534_1,11/1/2024,23,252,1611,12,9,389,207,10871,0,0,0,0,47,2.5,2,51.5,23483.88094,4647.500973
Orlando/Daytona Beach/Melbourne,534_1,12/1/2024,23,242,1455,13,25,247,288,12366,0,0,0,0,31.5,1,2.5,35,23718.49148,1829.915256
Orlando/Daytona Beach/Melbourne,534_1,1/1/2025,24,234,1799,0,25,367,369,12470,5,0,0,0,32,4,3,39,30390.8863,44.5598552
Orlando/Daytona Beach/Melbourne,534_1,2/1/2025,22,233,1467,0,7,253,340,0,2,0,0,0,40.5,3,1,44.5,18972.56404,226.8876957
Columbus-Oh,535_1,1/1/2023,15,369,0,0,0,395,298,0,0,0,0,0,7.5,0,0.5,8,47298.83359,0
Columbus-Oh,535_1,2/1/2023,14,377,0,0,0,494,283,0,0,0,0,0,0,0,0.5,0.5,37762.89387,0
Columbus-Oh,535_1,3/1/2023,15,376,0,0,0,495,274,0,0,0,0,0,1.5,0,0.5,2,38387.76788,0
Columbus-Oh,535_1,4/1/2023,14,371,0,0,0,263,332,0,0,0,0,0,6.5,0,8.5,15,27651.90532,0
Columbus-Oh,535_1,5/1/2023,16,370,0,0,0,390,259,0,0,0,0,0,7,0.5,4.5,12,19900.26644,0
Columbus-Oh,535_1,6/1/2023,16,320,0,0,0,369,313,0,0,0,0,0,19.5,5,0.5,25,18564.43098,0
Columbus-Oh,535_1,7/1/2023,16,315,0,0,0,258,356,0,0,0,0,0,10,1,0,11,25858.26234,0
Columbus-Oh,535_1,8/1/2023,17,312,0,3,0,309,268,0,0,0,0,0,12.5,0,0,12.5,21480.00913,0
Columbus-Oh,535_1,9/1/2023,17,323,0,6,0,312,261,0,0,0,0,0,10.5,1.5,0,12,19489.84201,0
Columbus-Oh,535_1,10/1/2023,18,329,1039,2,0,284,232,3075,0,0,0,0,0,0,0,0,16046.68352,0
Columbus-Oh,535_1,11/1/2023,16,335,1278,0,0,352,306,2974,0,0,0,0,0.5,0,0,0.5,11956.76009,0
Columbus-Oh,535_1,12/1/2023,17,304,1300,4,0,321,242,2712,0,0,0,0,0,0,0,0,17628.663,0
Columbus-Oh,535_1,1/1/2024,16,274,1129,258,0,801,340,2778,0,0,181,0,1,2,0,3,24975.87884,1560.970152
